SHIP 663381 224128 640278 220834 25000 10 5 30 255 153 153 "Bjarni_Sæmundsson"
STAT 671 5 -3 663615 215451 663716 214461 2215 #
STAT 367 1 -3 634104 174018 633757 174549 11321 # 148  mín frá ( 367-35-2 )\\
STAT 367 31 -3 633542 174311 633135 174050 2485 # 181  mín frá ( 367-1-3 )\\
PORT 632700 201600 "Vestmannaeyjar" 1 # 
PORT 632336 185998 "Vík í Mýrdal" 0 # 
PORT 634973 212245 "Þorlákshöfn" 0 # 
PORT 634880 222477 "Grindarvík" 0 # 
PORT 640060 223204 "Keflavík" 0 # 
PORT 653547 240216 "Patreksfjörður" 0 # 
PORT 654552 193757 "Sauðárkrókur" 0 # 
PORT 660550 183655 "Ólafsfjörður" 0 # 
PORT 655960 182788 "Dalvík" 0 # 
PORT 655677 181405 "Grenivík" 0 # 
PORT 662689 155459 "Raufarhöfn" 0 # 
PORT 661225 152225 "Þórshöfn" 0 # 
PORT 660183 145132 "Bakkafjörður" 0 # 
PORT 654474 144879 "Vopnafjörður" 0 # 
PORT 651701 135483 "Seyðisfjörður" 0 # 
PORT 650841 134142 "Neskaupstaður" 0 # 
PORT 650240 135912 "Eskifjörður" 0 # 
PORT 650124 141141 "Reyðafjörður" 0 # 
PORT 641304 151199 "Hornafjörður" 0 # 
WAYP 663000 225940 1
WAYP 662975 222760 1
WAYP 661966 232842 1
WAYP 660795 230409 1
WAYP 661366 185359 1
WAYP 660501 192476 1
WAYP 660934 200733 1
WAYP 660501 202938 1
WAYP 654127 204535 1
WAYP 654567 180760 1
WAYP 655162 180912 1
WAYP 660004 182318 1
WAYP 660949 182318 1
WAYP 661258 181216 1
WAYP 660128 211385 1
WAYP 661304 171514 1
WAYP 654013 242877 1
WAYP 652968 244133 1
WAYP 652913 210537 1
WAYP 645667 235329 1
WAYP 653122 133096 1
WAYP 651917 133465 1
WAYP 632048 184139 1
WAYP 655037 241108 1
WAYP 661000 175192 1
WAYP 645343 240966 1
WAYP 644061 234923 1
WAYP 640677 224651 1
WAYP 634621 224698 1
WAYP 662115 142856 1
WAYP 663147 164065 1
